Date,Name,Year,Letterboxd URI,Rating
2021-09-18,Old,2021,https://boxd.it/npKI,4
2021-09-18,Gone with the Wind,1939,https://boxd.it/29Fq,3.5
2021-09-19,Nostalgia,1983,https://boxd.it/28Qi,5
2021-09-20,The Twilight Saga: Breaking Dawn – Part 2,2012,https://boxd.it/DdC,1
2021-09-22,Casanova,2005,https://boxd.it/1Y4e,2
2021-09-22,Fellini's Casanova,1976,https://boxd.it/Xp4,2.5
2021-09-23,Evangelion: 3.0+1.0 Thrice Upon a Time,2021,https://boxd.it/8LnQ,4
2021-09-23,Confessions of an Invisible Girl,2021,https://boxd.it/tAj6,1
2021-09-24,The Matrix,1999,https://boxd.it/2a1m,2.5
2021-09-25,mid90s,2018,https://boxd.it/fxIa,1
2021-09-25,How to Talk to Girls at Parties,2017,https://boxd.it/bo80,2
2021-09-25,The Diary of a Teenage Girl,2015,https://boxd.it/7kru,1
2021-09-27,Andrei Rublev,1966,https://boxd.it/29lg,3.5
2021-09-27,The Boy Who Killed My Parents,2021,https://boxd.it/u7AY,0.5
2021-09-27,Pokémon Detective Pikachu,2019,https://boxd.it/fVA0,0.5
2021-09-27,Creep,2014,https://boxd.it/7l4c,4
2021-09-27,Love & Pop,1998,https://boxd.it/2sv0,5
2021-09-27,Shin Godzilla,2016,https://boxd.it/a9lm,5
2021-09-27,Millennium Mambo,2001,https://boxd.it/1Tzw,4.5
2021-09-28,The Bitter Tears of Petra von Kant,1972,https://boxd.it/1WzE,5
2021-09-28,Dancer in the Dark,2000,https://boxd.it/71E,4
2021-09-28,American Psycho,2000,https://boxd.it/28Vs,4
2021-09-28,X-Men: First Class,2011,https://boxd.it/FOA,3
2021-09-28,X-Men: Days of Future Past,2014,https://boxd.it/4aRw,2.5
2021-09-28,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,2006,https://boxd.it/2agQ,3.5
2021-09-28,Borat Subsequent Moviefilm,2020,https://boxd.it/rNS0,4
2021-09-29,Nymphomaniac: Vol. I,2013,https://boxd.it/7DiG,0.5
2021-09-29,The Love Witch,2016,https://boxd.it/cZie,4
2021-09-29,Ritual,2000,https://boxd.it/14z6,3
2021-09-29,Serial Experiments Lain,1998,https://boxd.it/hYQE,4
2021-09-29,Les Misérables: The Staged Concert,2019,https://boxd.it/oi2c,3.5
2021-09-29,Flags of Our Fathers,2006,https://boxd.it/255y,3
2021-09-29,Letters from Iwo Jima,2006,https://boxd.it/290C,4.5
2021-09-29,9,2009,https://boxd.it/1Scm,3.5
2021-09-29,One Day,2011,https://boxd.it/Asu,3.5
2021-09-29,Knives Out,2019,https://boxd.it/jWEA,4
2021-09-29,Blow-Up,1966,https://boxd.it/2966,3
2021-09-29,Stalker,1979,https://boxd.it/28PO,5
2021-09-30,Buffalo '66,1998,https://boxd.it/1YC6,4
2021-10-01,Yi Yi,2000,https://boxd.it/1vCw,5
2021-10-01,Love & Other Drugs,2010,https://boxd.it/UIi,3
2021-10-03,[REC],2007,https://boxd.it/20ma,4
2021-10-04,Godard Mon Amour,2017,https://boxd.it/eGLK,2
2021-10-04,The Evil Dead,1981,https://boxd.it/29Go,3
2021-10-04,Evil Dead II,1987,https://boxd.it/29Ge,5
2021-10-04,The Last Letter from Your Lover,2021,https://boxd.it/nGzM,3
2021-10-04,Normal People Confessions,2020,https://boxd.it/sy34,5
2021-10-04,Ran,1985,https://boxd.it/1Tlu,5
2021-10-04,A Beautiful Day in the Neighborhood,2019,https://boxd.it/i7vA,3
2021-10-04,Central Station,1998,https://boxd.it/29RG,4.5
2021-10-05,Black Panther,2018,https://boxd.it/8MHs,3
2021-10-05,Cinema Paradiso,1988,https://boxd.it/1UlA,5
2021-10-06,The House That Jack Built,2018,https://boxd.it/dWO4,1
2021-10-06,Cake,2014,https://boxd.it/8Naa,2
2021-10-07,Hold Me Back,2020,https://boxd.it/rfeK,3.5
2021-10-07,Superbad,2007,https://boxd.it/20hO,1
2021-10-08,Pride & Prejudice,2005,https://boxd.it/24u8,4
2021-10-08,Young Sherlock Holmes,1985,https://boxd.it/1SOg,3.5
2021-10-08,The Father,2020,https://boxd.it/m8Ie,4
2021-10-08,Demon Slayer – Kimetsu no Yaiba – The Movie: Mugen Train,2020,https://boxd.it/nyLU,3.5
2021-10-08,iParty with Victorious,2011,https://boxd.it/neqs,4
2021-10-08,Memories of Murder,2003,https://boxd.it/1TSo,4
2021-10-08,Wuthering Heights,1992,https://boxd.it/1wpe,3.5
2021-10-08,"New York, I Love You",2008,https://boxd.it/1RG6,1
2021-10-09,[REC]³ Genesis,2012,https://boxd.it/2N90,3.5
2021-10-09,Scenes from a Marriage,1974,https://boxd.it/4kJC,3
2021-10-10,The Dreamers,2003,https://boxd.it/28X4,2.5
2021-10-11,A Girl Walks Home Alone at Night,2014,https://boxd.it/7nZE,4.5
2021-10-12,I Origins,2014,https://boxd.it/7aRM,3
2021-10-13,Pride and Prejudice and Zombies,2016,https://boxd.it/kp0,2
2021-10-13,Heathers,1989,https://boxd.it/26x4,4
2021-10-15,Halloween,1978,https://boxd.it/2wRu,3
2021-10-16,A Summer's Tale,1996,https://boxd.it/183e,4
2021-10-17,Death Note,2017,https://boxd.it/bOS4,4
2021-10-21,Ramona and Beezus,2010,https://boxd.it/153q,2
2021-10-21,My Big Fat Greek Wedding 2,2016,https://boxd.it/9DE2,2
2021-10-21,Million Dollar Baby,2004,https://boxd.it/2bdI,3.5
2021-10-22,Newness,2017,https://boxd.it/fpgs,0.5
2021-10-25,Little Miss Sunshine,2006,https://boxd.it/29EW,3
2021-10-26,Frozen II,2019,https://boxd.it/aPvo,2
2021-10-27,Dune,1984,https://boxd.it/29tY,3
2021-11-01,Sweet November,2001,https://boxd.it/27QQ,3.5
2021-11-05,Warm Bodies,2013,https://boxd.it/2TFm,3
2021-11-15,Meet Joe Black,1998,https://boxd.it/2aEI,1
2021-11-15,Starstruck,2010,https://boxd.it/1cjq,2
2021-11-21,My Sweet Orange Tree,2013,https://boxd.it/5M5C,3.5
2021-11-21,Together,2021,https://boxd.it/y1t6,3.5
2021-11-23,Last Night in Soho,2021,https://boxd.it/lbJC,4
2021-11-25,Good Time,2017,https://boxd.it/fcFu,4
2021-11-26,Grease,1978,https://boxd.it/29YW,4
2021-11-26,House of Gucci,2021,https://boxd.it/nVkC,1
2021-11-27,Venom: Let There Be Carnage,2021,https://boxd.it/llco,3
2021-11-28,Gracinha,2021,https://boxd.it/xLas,3.5
2021-12-01,Sausage Party,2016,https://boxd.it/6CCe,2
2021-12-05,Bubble Boy,2001,https://boxd.it/1Y3U,2
2021-12-06,Spencer,2021,https://boxd.it/qPMG,2
2021-12-08,Princess Mononoke,1997,https://boxd.it/2b4w,0.5
2021-12-11,Silver Linings Playbook,2012,https://boxd.it/2TTo,2.5
2021-12-13,Summer with Monika,1953,https://boxd.it/JZC,3.5
2021-12-15,The French Dispatch,2021,https://boxd.it/jLP8,4
2021-12-16,13 Going on 30,2004,https://boxd.it/1X6e,3
2021-12-17,Emma,2009,https://boxd.it/5Ahw,3.5
2021-12-18,Venom,2018,https://boxd.it/b8wA,3
2021-12-20,Spider-Man: Homecoming,2017,https://boxd.it/aboM,0.5
2021-12-23,Drive,2011,https://boxd.it/IG,3
2021-12-25,Vampire Academy,2014,https://boxd.it/67qw,2
2022-01-02,Blast from the Past,1999,https://boxd.it/1ToS,4
2022-01-08,The Big Lebowski,1998,https://boxd.it/2b6C,4
2022-01-13,The Number 23,2007,https://boxd.it/258C,2.5
2022-01-27,Vita & Virginia,2018,https://boxd.it/fUIW,1
2022-02-28,Sense and Sensibility,1995,https://boxd.it/244E,3
2022-02-28,Desenrola,2011,https://boxd.it/2ubc,2.5
2022-03-09,The Lost Daughter,2021,https://boxd.it/kgww,2
2022-03-18,The Tragedy of Macbeth,2021,https://boxd.it/lMi4,4.5
2022-03-24,Ruby Sparks,2012,https://boxd.it/3w9O,3.5
2022-03-29,Brokeback Mountain,2005,https://boxd.it/2b2q,5
2022-04-18,The Prince & Me,2004,https://boxd.it/1UxQ,1
2022-04-23,The Worst Person in the World,2021,https://boxd.it/oyws,5
2022-04-25,City of Angels,1998,https://boxd.it/29Bo,3
2022-04-25,Another Round,2020,https://boxd.it/lkba,3.5
2022-04-28,Pulse,2001,https://boxd.it/1s3y,4.5
2022-05-15,Lady Bird,2017,https://boxd.it/dGNE,5
2022-05-22,The Northman,2022,https://boxd.it/nK2s,4
2022-05-24,Paranoia Agent,2004,https://boxd.it/lPy0,3
2022-06-18,The SpongeBob SquarePants Movie,2004,https://boxd.it/1SYq,5
2022-06-18,Hello Kitty - Stump Village (Vol. 3),2007,https://boxd.it/4Kay,5
2022-06-20,Hustle,2022,https://boxd.it/qpig,3
2022-06-20,The Extra Man,2010,https://boxd.it/LzG,1.5
2022-06-22,Scenes from a Marriage,2021,https://boxd.it/wzSU,4
2022-06-22,Marriage Story,2019,https://boxd.it/hJAw,4
2022-06-22,Charli XCX: Alone Together,2021,https://boxd.it/tW2w,3
2022-07-04,Megamind,2010,https://boxd.it/16Sk,3
2022-07-04,Morbius,2022,https://boxd.it/j978,0.5
2022-07-04,Emma,1996,https://boxd.it/25c0,3
2022-07-04,Big Time Adolescence,2019,https://boxd.it/jFke,0.5
2022-07-04,C'mon C'mon,2021,https://boxd.it/nrI0,4
2022-07-04,Uncut Gems,2019,https://boxd.it/gXGc,4
2022-07-06,Chibi Maruko-chan: My Favorite Song,1992,https://boxd.it/e9Hq,5
2022-07-10,Drag Me to Hell,2009,https://boxd.it/1Jzw,3
2022-07-14,Sleepers,1996,https://boxd.it/29xw,3.5
2022-07-14,Everything Everywhere All at Once,2022,https://boxd.it/jUk4,5
2022-07-16,Cirque du Freak: The Vampire's Assistant,2009,https://boxd.it/1xHo,1
2022-07-16,Sonic the Hedgehog,2020,https://boxd.it/gdK8,1.5
2022-07-17,Becoming Jane,2007,https://boxd.it/261C,3
2022-07-20,Emma.,2020,https://boxd.it/kmg0,2
2022-07-20,Radioactive,2019,https://boxd.it/hhpU,0.5
2022-07-20,Oldboy,2003,https://boxd.it/29R2,0.5
2022-07-21,Speak,2004,https://boxd.it/1MTO,3.5
2022-07-22,Insidious: Chapter 3,2015,https://boxd.it/8BkM,3
2022-07-22,Prayers for Bobby,2009,https://boxd.it/1Bzy,3
2022-07-22,Drive My Car,2021,https://boxd.it/sv94,5
2022-07-23,Suicide Squad,2016,https://boxd.it/9row,3
2022-07-23,Thor: Ragnarok,2017,https://boxd.it/8MHi,4
2022-07-24,Gia,1998,https://boxd.it/1NUo,4
2022-07-24,Thor: Love and Thunder,2022,https://boxd.it/mMAY,3
2022-07-24,Dick,1999,https://boxd.it/1KaC,5
2022-07-24,Top Gun,1986,https://boxd.it/29JC,4
2022-07-27,Paranormal Activity 2,2010,https://boxd.it/ZnO,3
2022-07-27,Paranormal Activity 3,2011,https://boxd.it/2o4O,3.5
2022-07-27,Paranormal Activity 4,2012,https://boxd.it/2UGq,4
2022-07-27,Big Little Lies,2017,https://boxd.it/fYde,4
2022-07-27,Paranormal Activity: The Marked Ones,2014,https://boxd.it/6Ie8,3.5
2022-07-27,The In Between,2022,https://boxd.it/uQiK,1
2022-07-29,Nope,2022,https://boxd.it/sDCe,5
2022-07-29,The Sea Beast,2022,https://boxd.it/kv3a,3
2022-07-31,Angels & Demons,2009,https://boxd.it/1Q9K,3
2022-07-31,Lilya 4-ever,2002,https://boxd.it/1SyW,5
2022-08-01,Shame,1968,https://boxd.it/1tZo,4.5
2022-08-01,Cutie Honey,2004,https://boxd.it/1CHe,4
2022-08-02,The Virgin Suicides,1999,https://boxd.it/28JG,5
2022-08-05,Fresh,2022,https://boxd.it/tCNi,3
2022-08-08,Dunkirk,2017,https://boxd.it/d0Y6,2.5
2022-08-09,Conversations with Friends,2022,https://boxd.it/ALLY,4
2022-08-12,Belladonna of Sadness,1973,https://boxd.it/2q,4
2022-08-12,Prey,2022,https://boxd.it/sNBU,3
2022-08-14,Rocketman,2019,https://boxd.it/iehK,3.5
2022-08-14,Nana,2006,https://boxd.it/qBBE,5
2022-08-17,Green Vinyl,2004,https://boxd.it/5jlw,4
2022-08-24,"Girl, Interrupted",1999,https://boxd.it/25ds,4.5
2022-08-30,The Hunt,2012,https://boxd.it/3wEC,3
2022-09-11,The Host,2013,https://boxd.it/2nIy,2
2022-09-11,The Riot Club,2014,https://boxd.it/87zW,0.5
2022-09-11,Seventh Son,2014,https://boxd.it/2czq,0.5
2022-09-11,Jackie & Ryan,2014,https://boxd.it/93k6,2
2022-09-11,Ashby,2015,https://boxd.it/aNRi,4
2022-09-11,In a Relationship,2018,https://boxd.it/fYse,2.5
2022-09-23,Pierrot le Fou,1965,https://boxd.it/26j2,5
2022-09-24,Mars One,2022,https://boxd.it/yoPa,5
2022-10-17,Behind The 1975’s 'Notes on a Conditional Form',2020,https://boxd.it/ttrC,5
2022-11-05,Titane,2021,https://boxd.it/nlQC,2.5
2022-11-05,20th Century Girl,2022,https://boxd.it/w9ea,2
2022-11-05,The Unbearable Weight of Massive Talent,2022,https://boxd.it/o6eK,3
2022-11-08,My Policeman,2022,https://boxd.it/rVmQ,0.5
2022-11-26,Never Let Me Go,2010,https://boxd.it/Xw0,2.5
2022-11-30,Skinamarink,2022,https://boxd.it/ByDO,0.5
2022-12-10,Aftersun,2022,https://boxd.it/Arw0,5
2022-12-12,Being John Malkovich,1999,https://boxd.it/2ahu,3.5
2022-12-13,Close,2022,https://boxd.it/y4qa,3
2022-12-13,Lady Chatterley's Lover,2022,https://boxd.it/uF8O,2
2022-12-25,Glass Onion,2022,https://boxd.it/oCkK,3.5
2022-12-27,Interstellar,2014,https://boxd.it/4VZ8,0.5
2022-12-27,Elena,2012,https://boxd.it/51jC,2
2022-12-28,About Fate,2022,https://boxd.it/veJq,2
2022-12-29,The Boy,2016,https://boxd.it/apZi,2
2023-01-20,Puss in Boots: The Three Diablos,2012,https://boxd.it/2Vfq,3
2023-01-24,Batman,1989,https://boxd.it/2aIU,5
2023-01-26,Meet Cute,2022,https://boxd.it/vOri,1
2023-01-26,M3GAN,2022,https://boxd.it/jxmG,2
2023-01-31,Bullet Train,2022,https://boxd.it/qW26,2
2023-02-02,Hoodwinked!,2005,https://boxd.it/1UVS,4
2023-02-16,Other Side of the Box,2018,https://boxd.it/lXsa,2
2023-02-18,TÁR,2022,https://boxd.it/uNIA,3.5
2023-02-20,Bergman Island,2021,https://boxd.it/h86E,3
2023-02-24,All About My Mother,1999,https://boxd.it/2b9c,4
2023-02-25,La Haine,1995,https://boxd.it/2as8,5
2023-02-26,Anna Karenina,2012,https://boxd.it/3lyy,2.5
2023-02-27,Stuck in Love,2012,https://boxd.it/3L08,4
2023-03-16,Scream VI,2023,https://boxd.it/zdfW,3.5
2023-03-19,Mamma Mia! Here We Go Again,2018,https://boxd.it/gnfO,4.5
2023-03-21,Turning Red,2022,https://boxd.it/ipkq,1
2023-03-21,Pump Up the Volume,1990,https://boxd.it/20aI,3
2023-03-21,Hugo,2011,https://boxd.it/R08,3.5
2023-03-21,Adventures in Babysitting,1987,https://boxd.it/1Ofc,3
2023-03-21,Beetlejuice,1988,https://boxd.it/24QI,4
2023-03-21,Dune,2021,https://boxd.it/fA7G,2
2023-03-22,Kingsman: The Secret Service,2014,https://boxd.it/6dxe,4
2023-03-22,The Black Phone,2021,https://boxd.it/sqFE,3
2023-03-22,Minions: The Rise of Gru,2022,https://boxd.it/fz9w,2.5
2023-03-22,Bodies Bodies Bodies,2022,https://boxd.it/iRcE,2
2023-03-23,The Social Network,2010,https://boxd.it/17ue,3.5
2023-03-23,About Time,2013,https://boxd.it/43bI,4
2023-03-23,The Broken Hearts Gallery,2020,https://boxd.it/mNja,2
2023-03-23,Malignant,2021,https://boxd.it/mViE,3.5
2023-03-23,Os Normais: O Filme,2003,https://boxd.it/19bI,3.5
2023-03-26,The Breakfast Club,1985,https://boxd.it/27q4,2.5
2023-03-26,Girls,2006,https://boxd.it/2Atw,3
2023-03-26,Little Women,1994,https://boxd.it/1YiU,4
2023-03-26,Sweet & Sour,2021,https://boxd.it/oDTG,2
2023-03-26,Lemonade Mouth,2011,https://boxd.it/4bG,3
2023-03-26,A Dog's Will,2000,https://boxd.it/12u4,4
2023-03-26,Reflections of a Blender,2010,https://boxd.it/4YgA,3.5
2023-03-27,RRR,2022,https://boxd.it/ljDs,4
2023-03-27,The Whale,2022,https://boxd.it/tw4c,3
2023-03-27,Barbarian,2022,https://boxd.it/yohi,3.5
2023-03-27,Descendants 3,2019,https://boxd.it/ijcg,3
2023-03-27,Top Gun: Maverick,2022,https://boxd.it/cjr4,3.5
2023-03-27,Spider-Man 3,2007,https://boxd.it/2a7Y,3
2023-03-27,Spider-Man,2002,https://boxd.it/2a8i,4
2023-03-27,Don't Hug Me I'm Scared 5,2015,https://boxd.it/cKU8,3.5
2023-03-27,The World's End,2013,https://boxd.it/3EiO,4
2023-03-27,Source Code,2011,https://boxd.it/fdo,3.5
2023-03-27,Shutter Island,2010,https://boxd.it/1U82,3.5
2023-03-27,Sinbad: Legend of the Seven Seas,2003,https://boxd.it/1Oa2,3.5
2023-03-27,Quinoa,2007,https://boxd.it/b9G2,4
2023-03-27,Shrek the Third,2007,https://boxd.it/29yY,4
2023-03-27,Confessions of a Teenage Drama Queen,2004,https://boxd.it/1UyE,3.5
2023-03-27,Eraserhead,1977,https://boxd.it/299u,4.5
2023-03-27,Bergman: A Year in a Life,2018,https://boxd.it/iYZy,4
2023-03-27,Before Midnight,2013,https://boxd.it/4ive,4
2023-03-27,Blue Valentine,2010,https://boxd.it/MxG,4
2023-03-27,Babylon,2022,https://boxd.it/mM02,4
2023-03-27,Moulin Rouge!,2001,https://boxd.it/29wI,4
2023-03-27,Spider-Man 2,2004,https://boxd.it/2a88,4
2023-03-27,Andrei Tarkovsky: A Poet in the Cinema,1984,https://boxd.it/4cli,3.5
2023-03-27,The Karate Kid Part II,1986,https://boxd.it/1ZJM,4
2023-03-27,Blade Runner 2049,2017,https://boxd.it/b8wK,3.5
2023-03-27,Blade Runner,1982,https://boxd.it/2bcA,5
2023-03-27,Cat Soup,2001,https://boxd.it/1wrk,4
2023-03-27,Linda Linda Linda,2005,https://boxd.it/1s1C,4
2023-03-27,The 1975 'At Their Very Best' Live from Madison Square Garden,2022,https://boxd.it/DyfQ,5
2023-03-27,Someone Great,2019,https://boxd.it/iFva,3
2023-03-27,Masculin Féminin,1966,https://boxd.it/23UY,3.5
2023-03-28,Empire of the Sun,1987,https://boxd.it/1X4i,4.5
2023-03-28,Fullmetal Alchemist: Brotherhood,2009,https://boxd.it/ptii,5
2023-03-28,Threesome,1994,https://boxd.it/1VLE,1
2023-03-28,Boyhood,2014,https://boxd.it/3178,4
2023-03-28,Love Hard,2021,https://boxd.it/rxXS,3
2023-03-28,Anastasia,1997,https://boxd.it/1YFk,2
2023-03-28,The Batman,2022,https://boxd.it/eDGs,2
2023-03-28,Not Another Teen Movie,2001,https://boxd.it/1TWq,3
2023-03-28,Confessions of a Shopaholic,2009,https://boxd.it/1E9e,2
2023-03-28,A Vida Depois do Tombo,2021,https://boxd.it/v6jk,3
2023-03-28,Thoroughbreds,2017,https://boxd.it/dVHQ,3
2023-03-28,Descendants,2015,https://boxd.it/8rMm,2.5
2023-03-28,Nomadland,2020,https://boxd.it/lnRy,3.5
2023-03-28,Neon Genesis Evangelion,1995,https://boxd.it/ptEI,3.5
2023-03-28,Pixote,1980,https://boxd.it/XCs,4
2023-03-28,Kick-Ass,2010,https://boxd.it/1zaQ,3
2023-03-28,Romance,2008,https://boxd.it/MFU,3
2023-03-28,The Pink Floyd and Syd Barrett Story,2003,https://boxd.it/1iPC,3.5
2023-03-28,Beau Travail,1999,https://boxd.it/1NI8,3.5
2023-03-28,Scream 2,1997,https://boxd.it/24Es,3
2023-03-28,Happy Death Day 2U,2019,https://boxd.it/ixt6,2.5
2023-03-29,Kendrick Lamar's The Big Steppers Tour: Live from Paris,2022,https://boxd.it/C3rE,5
2023-03-29,Guava Island,2019,https://boxd.it/jOF6,3
2023-03-30,Scott Pilgrim vs. the World,2010,https://boxd.it/1Aq6,3
2023-03-30,The Night Clerk,2020,https://boxd.it/j6IA,1
2023-03-30,Bridget Jones's Diary,2001,https://boxd.it/29WQ,2.5
2023-03-30,Jaws,1975,https://boxd.it/2a5e,3.5
2023-03-30,"As Above, So Below",2014,https://boxd.it/7yui,4
2023-03-30,Halloween,2018,https://boxd.it/f0uE,2
2023-03-30,Dinosaur,2000,https://boxd.it/1VWi,3
2023-03-30,War Horse,2011,https://boxd.it/nf8,1
2023-03-30,Red Riding Hood,2011,https://boxd.it/Fle,2
2023-03-30,Truth or Dare,2018,https://boxd.it/grIA,1
2023-03-30,"Merry Christmas, Drake & Josh",2008,https://boxd.it/1eHY,3
2023-03-30,The Karate Kid Part III,1989,https://boxd.it/1W7q,3
2023-03-30,The Karate Kid,2010,https://boxd.it/15HA,1.5
2023-03-30,Neon Genesis Evangelion: The End of Evangelion,1997,https://boxd.it/1GRM,3.5
2023-03-30,Soul,2020,https://boxd.it/ioLA,3
2023-03-30,Cosmopolis,2012,https://boxd.it/H4O,2.5
2023-03-30,The Beverly Hillbillies,1993,https://boxd.it/1UMQ,1
2023-03-30,The Little Mermaid,1989,https://boxd.it/1WYO,4
2023-03-30,O Auto da Compadecida,1999,https://boxd.it/pRBe,3.5
2023-03-30,X2,2003,https://boxd.it/1a7i,3.5
2023-03-30,Fantastic Four,2005,https://boxd.it/1XVw,4
2023-03-30,Charlie and the Chocolate Factory,2005,https://boxd.it/2b68,2.5
2023-03-30,Aquamarine,2006,https://boxd.it/1OAE,3.5
2023-03-30,Just My Luck,2006,https://boxd.it/1XgS,2.5
2023-03-30,Transformers,2007,https://boxd.it/280c,2
2023-03-30,The Imaginarium of Doctor Parnassus,2009,https://boxd.it/20DA,2
2023-03-30,Submarine,2010,https://boxd.it/H4a,4
2023-03-30,Beastly,2011,https://boxd.it/16Js,3
2023-03-30,Rise of the Planet of the Apes,2011,https://boxd.it/cS4,4
2023-03-30,Magic Mike,2012,https://boxd.it/2HvY,1.5
2023-03-30,This Is the End,2013,https://boxd.it/3GB4,3.5
2023-03-30,The Book of Henry,2017,https://boxd.it/dka6,2.5
2023-03-30,The New Mutants,2020,https://boxd.it/bjle,2
2023-03-30,Crimson Peak,2015,https://boxd.it/62Ty,2.5
2023-03-30,Ana e Vitória,2018,https://boxd.it/jjAa,3
2023-03-30,Horse Girl,2020,https://boxd.it/oioi,3
2023-03-30,Unicorn Store,2017,https://boxd.it/f05u,1.5
2023-03-30,"Yes, God, Yes",2019,https://boxd.it/jaGS,1
2023-03-30,Hubie Halloween,2020,https://boxd.it/mQwm,1.5
2023-03-30,Very Good Girls,2013,https://boxd.it/2sQW,0.5
2023-03-30,Ella Enchanted,2004,https://boxd.it/1O5G,1.5
2023-03-30,Joker,2019,https://boxd.it/h4cS,2
2023-03-30,The Princess Diaries 2: Royal Engagement,2004,https://boxd.it/1UyY,3.5
2023-03-30,How to Lose a Guy in 10 Days,2003,https://boxd.it/1XwG,5
2023-03-31,David Lynch: The Art Life,2016,https://boxd.it/eASq,4
2023-03-31,Love Exposure,2008,https://boxd.it/1pDe,3
2023-04-01,boygenius: the film,2023,https://boxd.it/FQGY,4
2023-04-02,The Skin I Live In,2011,https://boxd.it/99A,3.5
2023-04-02,The Phantom of the Opera at the Royal Albert Hall,2011,https://boxd.it/2CMK,4
2023-04-02,8½,1963,https://boxd.it/2aqm,4
2023-04-03,Be Natural: The Untold Story of Alice Guy-Blaché,2018,https://boxd.it/iRH8,4
2023-04-03,Toy Story 2,1999,https://boxd.it/29qq,3.5
2023-04-03,Toy Story 3,2010,https://boxd.it/1WRe,4
2023-04-03,The Lego Movie,2014,https://boxd.it/4pDO,4
2023-04-03,Chicken Little,2005,https://boxd.it/1Xnu,2
2023-04-04,Malcolm X,1992,https://boxd.it/27WE,3
2023-04-04,Love Alarm Clap! Clap! Clap!,2022,https://boxd.it/ELdq,4
2023-04-04,The Edge of Seventeen,2016,https://boxd.it/d5nu,5
2023-04-08,Birds of Prey (and the Fantabulous Emancipation of One Harley Quinn),2020,https://boxd.it/hSyO,2.5
2023-04-08,The King of Staten Island,2020,https://boxd.it/litG,2
2023-04-08,Chupa,2023,https://boxd.it/rE9A,0.5
2023-04-08,The Red Shoes,1948,https://boxd.it/1EXI,3.5
2023-04-12,Gurren Lagann,2007,https://boxd.it/p8SE,3.5
2023-04-13,BEEF,2023,https://boxd.it/FPsm,4
2023-04-14,On the Beach at Night Alone,2017,https://boxd.it/fqEK,5
2023-04-14,Terrifier 2,2022,https://boxd.it/oI10,5
2023-04-15,The Novelist's Film,2022,https://boxd.it/yZX6,4
2023-04-15,To All the Boys: Always and Forever,2021,https://boxd.it/mI1A,2.5
2023-04-17,Capote,2005,https://boxd.it/2atq,3.5
2023-04-20,Stand by Me,1986,https://boxd.it/2aOe,4
2023-04-20,Love for Sale,2006,https://boxd.it/3jjw,3
2023-04-20,Brainstorm,2000,https://boxd.it/vlo,3
2023-04-20,Renfield,2023,https://boxd.it/o8vy,4
2023-04-20,Seed of Chucky,2004,https://boxd.it/1UgA,3
2023-04-20,Evil Dead Rise,2023,https://boxd.it/qIvo,4
2023-04-20,Carandiru,2003,https://boxd.it/209g,4
2023-04-21,Lower City,2005,https://boxd.it/208M,2.5
2023-04-21,492: A Man Called Death,2017,https://boxd.it/hfXK,1
2023-04-22,A Wolf at the Door,2013,https://boxd.it/6nHy,3
2023-04-23,Beau Is Afraid,2023,https://boxd.it/u2gE,2.5
2023-04-27,Prom Pact,2023,https://boxd.it/z8X0,2
2023-04-28,BlacKkKlansman,2018,https://boxd.it/hxL8,5
2023-04-29,Death of Nintendo,2020,https://boxd.it/omom,2
2023-04-30,Saw II,2005,https://boxd.it/2aRs,3
2023-05-01,A Fantastic Fear of Everything,2012,https://boxd.it/3t0Y,2.5
2023-05-01,Bring It On,2000,https://boxd.it/28x6,3
2023-05-01,When Harry Met Sally...,1989,https://boxd.it/29W2,5
2023-05-01,Guillermo del Toro's Pinocchio,2022,https://boxd.it/kjMW,4
2023-05-01,"tick, tick...BOOM!",2021,https://boxd.it/jz2e,4
2023-05-01,Now You See Me,2013,https://boxd.it/2Bsu,2
2023-05-01,Frankenweenie,2012,https://boxd.it/bPS,3
2023-05-01,Hercules,1997,https://boxd.it/1SDW,4
2023-05-01,Coraline,2009,https://boxd.it/1NhQ,4
2023-05-01,"Monsters, Inc.",2001,https://boxd.it/2a46,3.5
2023-05-01,Hereditary,2018,https://boxd.it/hNVe,4
2023-05-01,Legally Blonde,2001,https://boxd.it/1ZNa,4
2023-05-01,Daisy Jones & the Six,2023,https://boxd.it/FmyA,3
2023-05-01,The Tree and the Cat,1983,https://boxd.it/fC7S,3.5
2023-05-01,Remember Me,2010,https://boxd.it/1zyI,3
2023-05-01,Prisoners,2013,https://boxd.it/4E5i,4
2023-05-01,The Butterfly Effect,2004,https://boxd.it/27M0,3.5
2023-05-05,Fantastic Planet,1973,https://boxd.it/1KnQ,3
2023-05-05,My Life as a Zucchini,2016,https://boxd.it/dL2y,3.5
2023-05-06,Portrait of a Lady on Fire,2019,https://boxd.it/jkPq,5
2023-05-08,Big Daddy,1999,https://boxd.it/1ZkW,3
2023-05-08,That's So Suite Life of Hannah Montana,2006,https://boxd.it/6aci,3
2023-05-08,Okja,2017,https://boxd.it/dvXe,0.5
2023-05-08,Donnie Darko,2001,https://boxd.it/2b2A,5
2023-05-11,The Secret Life of Walter Mitty,2013,https://boxd.it/3SWy,2.5
2023-05-11,Bedazzled,2000,https://boxd.it/28qu,4
2023-05-14,Herbie Fully Loaded,2005,https://boxd.it/1TP0,3
