Date,Name,Year,Letterboxd URI,Rating,Rewatch,Tags,Watched Date
2021-04-09,Sound of Metal,2019,https://boxd.it/1Mt1Of,5,Yes,,2021-04-09
2021-04-10,Loco por vos,2020,https://boxd.it/1MCL5j,,,,2021-04-10
2023-03-27,Moulin Rouge!,2001,https://boxd.it/42gDgJ,4,,musical,2021-04-10
2021-04-12,Fear & Shame,2017,https://boxd.it/1MRzdP,4,,,2021-04-11
2021-04-12,The Quiet Ones,2014,https://boxd.it/1MUa1P,2,,,2021-04-11
2021-04-12,Pokémon Detective Pikachu,2019,https://boxd.it/1MXlXr,0.5,,,2021-04-12
2021-04-13,The To Do List,2013,https://boxd.it/1N7PL1,2,,,2021-04-13
2021-04-15,Pixote,1980,https://boxd.it/1NlN7r,4,,,2021-04-14
2021-04-16,Neon Genesis Evangelion,1995,https://boxd.it/1NsEEl,3.5,,,2021-04-15
2021-04-16,Love and Monsters,2020,https://boxd.it/1NvdmZ,,,,2021-04-16
2021-04-17,Radioactive,2019,https://boxd.it/1NyD7x,0.5,,,2021-04-16
2021-04-17,Ride or Die,2021,https://boxd.it/1Nz7vp,,,,2021-04-16
2021-04-17,Fan Girl,2015,https://boxd.it/1ND5Pb,,,,2021-04-17
2021-04-17,Flowers in the Attic,2014,https://boxd.it/1ND6s3,3,,,2021-04-17
2021-04-17,Petals on the Wind,2014,https://boxd.it/1ND6Dl,1.5,,,2021-04-17
2021-04-17,If There Be Thorns,2015,https://boxd.it/1ND74B,0.5,,,2021-04-17
2021-04-17,Seeds of Yesterday,2015,https://boxd.it/1ND8mL,2,,,2021-04-17
2021-04-17,How to Lose a Guy in 10 Days,2003,https://boxd.it/1NEMOH,5,,,2021-04-17
2021-04-18,Be My Cat: A Film for Anne,2015,https://boxd.it/1NJpLZ,4,,,2021-04-17
2021-04-18,Pride & Prejudice,2005,https://boxd.it/1NLSrX,5,,,2021-04-17
2021-04-18,Another Round,2020,https://boxd.it/1NLUL1,5,,,2021-04-17
2021-04-18,Run,2020,https://boxd.it/1NLX0H,2,,,2021-04-17
2021-04-18,Star Wars: Episode II – Attack of the Clones,2002,https://boxd.it/1NNjVR,5,,,2021-04-18
2021-04-19,Kingsman: The Golden Circle,2017,https://boxd.it/1NTAQV,3.5,,,2021-04-18
2023-03-22,Kingsman: The Secret Service,2014,https://boxd.it/40SWXv,4,,,2021-04-18
2021-04-19,A Walk to Remember,2002,https://boxd.it/1NXLIB,4,,,2021-04-19
2021-04-19,Whatever It Takes,2000,https://boxd.it/1NZ3cP,0.5,,,2021-04-19
2021-04-20,Save Ralph,2021,https://boxd.it/1O4J31,,,,2021-04-19
2021-04-20,Eurovision Song Contest: The Story of Fire Saga,2020,https://boxd.it/1O7tjD,1.5,,,2021-04-20
2021-04-21,Casablanca,1942,https://boxd.it/1O9Uvb,4,Yes,,2021-04-20
2021-04-21,The Ghost Writer,2010,https://boxd.it/1ObNpJ,,,,2021-04-20
2021-04-21,Ricki and the Flash,2015,https://boxd.it/1ObOKj,2,,,2021-04-20
2021-04-21,Dear John,2010,https://boxd.it/1ObPuV,,,,2021-04-20
2021-04-21,Fathers and Daughters,2015,https://boxd.it/1ObPXN,2.5,,,2021-04-20
2021-04-21,Assassination Nation,2018,https://boxd.it/1OeXkb,1,,,2021-04-21
2021-04-21,The Bling Ring,2013,https://boxd.it/1OfqEp,2,,,2021-04-21
2021-04-21,Blockers,2018,https://boxd.it/1OfqOf,,,,2021-04-21
2021-04-21,Nomadland,2020,https://boxd.it/1Ofru1,3.5,,,2021-04-21
2021-04-22,Hamilton,2020,https://boxd.it/1Ojdqx,5,,,2021-04-21
2021-04-22,Boy Erased,2018,https://boxd.it/1OlZhH,,,,2021-04-22
2021-04-22,mother!,2017,https://boxd.it/1Om2Yf,2,,,2021-04-22
2021-04-23,Watchmen,2009,https://boxd.it/1OsK6j,2,,,2021-04-22
2021-04-24,Stardust,2007,https://boxd.it/1OzsUp,5,Yes,,2021-04-23
2021-04-24,Seventh Son,2014,https://boxd.it/1OztgZ,,,,2021-04-23
2021-04-24,Descendants,2015,https://boxd.it/1OA8RR,2.5,,,2021-04-23
2021-04-24,Free Rein: Valentine's Day,2019,https://boxd.it/1OE8Qn,,,,2021-04-24
2021-04-25,She's Out of My League,2010,https://boxd.it/1OLfM7,5,,,2021-04-24
2021-04-25,Very Good Girls,2013,https://boxd.it/1OMQFT,0.5,,,2021-04-24
2021-04-25,Someday This Pain Will Be Useful to You,2011,https://boxd.it/1OMQZT,3.5,Yes,,2021-04-24
2021-04-26,Les Misérables,2012,https://boxd.it/1OYUj7,5,Yes,,2021-04-25
2021-04-26,My Octopus Teacher,2020,https://boxd.it/1P0szP,,,,2021-04-26
2021-04-28,The Mole Agent,2020,https://boxd.it/1Pdfq7,5,,,2021-04-27
2021-04-28,Mirror,1975,https://boxd.it/1PgUOZ,5,,,2021-04-28
2021-04-29,The Night Clerk,2020,https://boxd.it/1Po3Tt,1,,,2021-04-29
2021-04-30,High School Musical,2006,https://boxd.it/1PrYqT,4,,musical,2021-04-29
2021-04-30,Chappie,2015,https://boxd.it/1PvwQx,3,,,2021-04-30
2021-04-30,Things Heard & Seen,2021,https://boxd.it/1Pw5VR,1,,,2021-04-30
2021-04-30,High School Musical 2,2007,https://boxd.it/1Pw9uv,5,,musical,2021-04-30
2021-04-30,Unicorn Store,2017,https://boxd.it/1PwcPh,3,,,2021-04-30
2021-04-30,The Stanford Prison Experiment,2015,https://boxd.it/1PwdJz,2,,,2021-04-30
2021-05-01,The Avengers,2012,https://boxd.it/1PzuYR,3,,,2021-04-30
2021-05-01,Black Swan,2010,https://boxd.it/1Pzxal,4,,,2021-04-30
2023-03-27,High School Musical 3: Senior Year,2008,https://boxd.it/42gigt,5,,musical,2021-04-30
2021-05-02,Thoroughbreds,2017,https://boxd.it/1PMtKb,3,,,2021-05-02
2021-05-02,A Garota Invisível,2020,https://boxd.it/1PNoE5,,,,2021-05-02
2021-05-04,A Vida Depois do Tombo,2021,https://boxd.it/1Q0bM7,3,,,2021-05-03
2021-05-04,ViihTube: Amiga do Inimigo,2020,https://boxd.it/1Q3XbT,1,,,2021-05-03
2023-05-01,"Monsters, Inc.",2001,https://boxd.it/4bUS5x,3.5,,,2021-05-05
2023-03-27,Someone Great,2019,https://boxd.it/42ioWp,3,,,2021-05-06
2021-05-09,Marighella,2019,https://boxd.it/1QJ9cB,1,,,2021-05-08
2021-05-13,Les Misérables,2012,https://boxd.it/1Rf1fV,5,Yes,,2021-05-12
2021-05-16,What We Do in the Shadows,2014,https://boxd.it/1RGhF5,5,,,2021-05-16
2021-05-16,Tammy,2014,https://boxd.it/1RHBGf,1,,,2021-05-16
2021-05-18,Melancholia,2011,https://boxd.it/1RTCin,4.5,,,2021-05-17
2021-05-19,The Ugly Truth,2009,https://boxd.it/1S6XPX,1.5,,,2021-05-19
2021-05-19,Confessions of a Shopaholic,2009,https://boxd.it/1S6Y5V,2,,,2021-05-19
2021-05-21,St. Elmo's Fire,1985,https://boxd.it/1Sky67,2,,,2021-05-21
2021-05-21,Before Sunset,2004,https://boxd.it/1SkAab,5,Yes,eu,2021-05-21
2021-06-07,The Conjuring: The Devil Made Me Do It,2021,https://boxd.it/1UBeQV,3,,,2021-06-06
2021-06-07,Me Sinto Bem Com Você,2021,https://boxd.it/1UDOqj,1,,,2021-06-06
2021-06-10,Love Exposure,2008,https://boxd.it/1V0fMP,5,Yes,,2021-06-09
2021-06-11,Taylor Swift: Reputation Stadium Tour,2018,https://boxd.it/1V78wT,,,,2021-06-10
2021-06-11,Teen's Confessions,2013,https://boxd.it/1V9mGd,0.5,,,2021-06-11
2021-06-12,Love Exposure,2008,https://boxd.it/1Vfr0X,3,,,2021-06-11
2021-06-14,Love & Other Drugs,2010,https://boxd.it/1VuIvj,3,,,2021-06-13
2021-06-17,No Strings Attached,2011,https://boxd.it/1VP0aX,0.5,,,2021-06-16
2021-06-17,On the Beach at Night Alone,2017,https://boxd.it/1VPIVt,5,,,2021-06-16
2021-06-19,Into the Wild,2007,https://boxd.it/1W7Jth,5,Yes,,2021-06-19
2021-06-21,Knives Out,2019,https://boxd.it/1Wpo55,5,Yes,,2021-06-21
2023-03-22,Eternal Sunshine of the Spotless Mind,2004,https://boxd.it/40SXrP,,,,2021-06-21
2021-06-23,Disobedience,2017,https://boxd.it/1WDUFR,2.5,,,2021-06-22
2021-06-23,Before Sunset,2004,https://boxd.it/1WGlxT,5,Yes,eu,2021-06-23
2021-06-24,Beginners,2010,https://boxd.it/1WKOOn,5,Yes,eu,2021-06-23
2021-06-25,Luca,2021,https://boxd.it/1WOLez,3.5,,,2021-06-24
2021-06-25,Miss Americana,2020,https://boxd.it/1WPWEb,1,,,2021-06-24
2023-03-27,Solaris,1972,https://boxd.it/42gJs7,5,,,2021-06-24
2021-06-28,The Holiday,2006,https://boxd.it/1Xd6F5,,,,2021-06-27
2021-06-28,Mary and Max,2009,https://boxd.it/1Xdc0H,4,,,2021-06-27
2021-06-29,Demon Slayer: Kimetsu no Yaiba,2019,https://boxd.it/1Xql7N,3,,,2021-06-28
2021-06-29,The Woman in the Window,2021,https://boxd.it/1XqlNf,1.5,,,2021-06-28
2021-07-06,Eraserhead,1977,https://boxd.it/1Yr2JJ,4.5,,,2021-06-28
2021-06-30,Taxi Driver,1976,https://boxd.it/1Xusez,4.5,,,2021-06-29
2021-07-02,Before Sunset,2004,https://boxd.it/1XIU25,5,Yes,eu,2021-07-01
2021-07-02,Lady Bird,2017,https://boxd.it/1XMQxV,5,,,2021-07-01
2021-07-06,About Time,2013,https://boxd.it/1Yr8zF,5,,,2021-07-06
2021-07-07,The Final Girls,2015,https://boxd.it/1Yubp5,3,,,2021-07-06
2021-07-09,Ghosts of Girlfriends Past,2009,https://boxd.it/1YKQtT,0.5,,,2021-07-08
2021-07-09,Swiped,2018,https://boxd.it/1YKT0F,,,,2021-07-08
2021-07-09,The Rocky Horror Picture Show,1975,https://boxd.it/1YPWsR,4,,,2021-07-09
2021-07-11,Black Widow,2021,https://boxd.it/1Z3XtT,,,,2021-07-10
2021-07-12,The Big Lebowski,1998,https://boxd.it/1Zevfr,4,,,2021-07-11
2021-07-12,Three Christs,2017,https://boxd.it/1Zl0oB,,,,2021-07-12
2021-07-13,My Girl,1991,https://boxd.it/1Zpp1v,2.5,,,2021-07-12
2021-07-14,Valentine's Day,2010,https://boxd.it/1ZxGPD,1,,,2021-07-13
2021-07-14,Ichi the Killer,2001,https://boxd.it/1ZAr0B,4,,,2021-07-13
2021-07-15,Hannah Montana: The Movie,2009,https://boxd.it/1ZJwrF,4,,,2021-07-14
2021-07-15,American History X,1998,https://boxd.it/1ZKu1n,,,,2021-07-15
2021-07-16,After We Collided,2020,https://boxd.it/1ZO8k1,2.5,,,2021-07-15
2021-07-18,My Girl 2,1994,https://boxd.it/206Sih,,,,2021-07-17
2021-07-18,Cruel Intentions 3,2004,https://boxd.it/20aQXZ,,,,2021-07-17
2021-07-19,Mortal Kombat,2021,https://boxd.it/20k4wr,3,,,2021-07-18
2021-07-20,Pig,2021,https://boxd.it/20woGb,2.5,,,2021-07-19
2021-07-20,T2 Trainspotting,2017,https://boxd.it/20yNSF,4.5,,,2021-07-20
2021-07-22,Last Christmas,2019,https://boxd.it/20OHup,2,,,2021-07-22
2021-07-23,Time Freak,2018,https://boxd.it/20Vh3r,,,,2021-07-22
2021-07-24,Doubt,2008,https://boxd.it/2117IL,4,,,2021-07-23
2021-07-24,Before Sunset,2004,https://boxd.it/214uFh,5,Yes,eu,2021-07-23
2021-07-24,Big Time Adolescence,2019,https://boxd.it/217cgp,0.5,,,2021-07-24
2021-07-25,Just Like Heaven,2005,https://boxd.it/21gWSx,2.5,,,2021-07-25
2021-07-26,If Only,2004,https://boxd.it/21mc07,,,,2021-07-25
2021-07-26,21 Jump Street,2012,https://boxd.it/21rcqf,2,,,2021-07-26
2021-07-27,P.S. I Love You,2007,https://boxd.it/21uA1p,2.5,,,2021-07-26
2021-07-28,Love,2015,https://boxd.it/21GNeF,4,,,2021-07-27
2023-03-27,Like Crazy,2011,https://boxd.it/42gB2F,,,,2021-07-27
2021-08-02,La La Land,2016,https://boxd.it/22oPqr,5,,,2021-08-01
2023-03-30,Scott Pilgrim vs. the World,2010,https://boxd.it/433mKv,3,,,2021-08-01
2021-08-03,Freaky,2020,https://boxd.it/22y6bB,1,,,2021-08-02
2021-08-04,December Boys,2007,https://boxd.it/22HJDx,,,,2021-08-03
2021-08-04,Sierra Burgess Is a Loser,2018,https://boxd.it/22JIbB,,,,2021-08-04
2021-08-05,Chungking Express,1994,https://boxd.it/22MUXt,5,Yes,,2021-08-04
2021-08-05,Ichi the Killer,2001,https://boxd.it/22PRmZ,4,Yes,,2021-08-04
2021-08-06,The Green Knight,2021,https://boxd.it/22Vwcr,4.5,,,2021-08-05
2021-08-07,The Suicide Squad,2021,https://boxd.it/233iVX,4,,,2021-08-06
2021-08-07,Wuthering Heights,1992,https://boxd.it/2374wd,4,,,2021-08-06
2021-08-07,Twin Peaks,1989,https://boxd.it/239FXT,5,,,2021-08-07
2023-05-01,Coraline,2009,https://boxd.it/4bURSj,4,,,2021-08-07
2021-08-10,Justin Bieber's Believe,2013,https://boxd.it/23zWa7,,,,2021-08-09
2023-03-26,Vanilla Sky,2001,https://boxd.it/41SU1j,4,,,2021-08-09
2021-08-10,Trainwreck,2015,https://boxd.it/23DdLZ,1,,,2021-08-10
2021-08-11,Birds of Prey (and the Fantabulous Emancipation of One Harley Quinn),2020,https://boxd.it/23FstZ,2.5,,,2021-08-10
2021-08-11,The Kissing Booth 3,2021,https://boxd.it/23MPBV,,,,2021-08-11
2023-03-30,The Kite Runner,2007,https://boxd.it/433mdB,,,,2021-08-11
2021-08-12,Don't Breathe,2016,https://boxd.it/23UMUB,,,,2021-08-12
2021-08-12,Frances Ha,2012,https://boxd.it/23UNJf,5,,eu,2021-08-12
2021-08-13,Before Sunset,2004,https://boxd.it/242rnd,5,Yes,,2021-08-13
2021-08-17,Loving You,1995,https://boxd.it/24CpGf,,,,2021-08-16
2021-08-17,The Girl Next Door,2004,https://boxd.it/24E9kV,,,,2021-08-17
2021-08-18,Descendants 2,2017,https://boxd.it/24KdPb,2,,,2021-08-17
2021-08-21,The Secret Diary of an Exchange Student,2021,https://boxd.it/25bFZR,,,,2021-08-21
2021-08-22,Unfriended,2014,https://boxd.it/25j1In,,,,2021-08-21
2021-08-25,Incel,2018,https://boxd.it/25IPFX,,,,2021-08-24
2021-08-29,Into the Wild,2007,https://boxd.it/26l4kr,5,Yes,,2021-08-29
2023-07-02,Legends of the Fall,1994,https://boxd.it/4shwvD,,,,2021-09-01
2021-09-03,He's All That,2021,https://boxd.it/270gUt,,,,2021-09-02
2021-09-28,Devilman Crybaby,2018,https://boxd.it/2ar3fX,,,,2021-09-02
2021-09-04,Cinderella,2021,https://boxd.it/275IZB,,,,2021-09-03
2021-09-04,Dune,1984,https://boxd.it/277RZz,3,,,2021-09-03
2021-09-05,Metropolis,1927,https://boxd.it/27eUxH,4.5,,,2021-09-04
2021-09-05,Every Day,2018,https://boxd.it/27jMPj,,,,2021-09-05
2021-09-06,She's All That,1999,https://boxd.it/27sooL,3,,,2021-09-05
2021-09-06,Happier Than Ever: A Love Letter to Los Angeles,2021,https://boxd.it/27tVbn,,,,2021-09-06
2021-09-07,Cast Away,2000,https://boxd.it/27Cmvv,3,,,2021-09-06
2021-09-08,Blow-Up,1966,https://boxd.it/27JXm5,,,,2021-09-07
2021-09-08,Never Been Kissed,1999,https://boxd.it/27KGJ9,,,,2021-09-07
2021-09-08,Teen Beach Movie,2013,https://boxd.it/27L2OZ,2,,,2021-09-07
2021-09-08,Teen Beach 2,2015,https://boxd.it/27LqzJ,3,,,2021-09-07
2023-03-27,Vivre Sa Vie,1962,https://boxd.it/42h3uR,4.5,,,2021-09-07
2021-09-08,Pixel Perfect,2004,https://boxd.it/27M35j,5,,,2021-09-08
2021-09-09,After,2019,https://boxd.it/27SJVD,1,,,2021-09-08
2021-09-10,Starving in Suburbia,2014,https://boxd.it/280Ojl,,,,2021-09-09
2021-09-10,9,2009,https://boxd.it/281Bb1,,,,2021-09-10
2021-09-11,WHAT DID JACK DO?,2017,https://boxd.it/284VFL,,,,2021-09-10
2021-09-12,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,2006,https://boxd.it/28dRmj,4,,,2021-09-11
2021-09-12,"Yes, God, Yes",2019,https://boxd.it/28f8Ml,1,,,2021-09-11
2021-09-13,The DUFF,2015,https://boxd.it/28qLBX,1,,,2021-09-12
2021-09-14,Batman,1989,https://boxd.it/28x5LP,4,,,2021-09-13
2021-09-14,E.T. the Extra-Terrestrial,1982,https://boxd.it/28xbif,3,,,2021-09-13
2021-09-14,Work It,2020,https://boxd.it/28zLyn,,,,2021-09-13
2021-09-14,SPF-18,2017,https://boxd.it/28B449,,,,2021-09-13
2021-09-14,Paul,2011,https://boxd.it/28BHWf,1,,,2021-09-14
2021-09-14,Wish Upon,2017,https://boxd.it/28C0Yf,,,,2021-09-14
2021-09-14,Slender Man,2018,https://boxd.it/28C6FN,,,,2021-09-14
2023-03-27,Venom,2018,https://boxd.it/42geID,3,,,2021-09-14
2021-09-15,Cinderella,2015,https://boxd.it/28IPTx,4,,,2021-09-15
2021-09-15,The Sacrifice,1986,https://boxd.it/28JA05,5,,,2021-09-15
2021-09-16,"Angus, Thongs and Perfect Snogging",2008,https://boxd.it/28LAPV,2.5,,,2021-09-15
2021-09-16,Untold: Caitlyn Jenner,2021,https://boxd.it/28Mvpl,,,,2021-09-15
2021-09-16,Kate,2021,https://boxd.it/28NHdX,,,,2021-09-15
2021-09-16,Come and See,1985,https://boxd.it/28OUZH,5,,,2021-09-15
2021-09-17,It's Kind of a Funny Story,2010,https://boxd.it/28UwvP,0.5,,,2021-09-16
2021-09-17,Memoirs of a Strangler of Blondes,1971,https://boxd.it/28V75p,1,,,2021-09-16
2023-03-23,Malignant,2021,https://boxd.it/41fVcT,3.5,,,2021-09-16
2021-09-18,Celeste & Jesse Forever,2012,https://boxd.it/290Nw3,2,,,2021-09-17
2021-09-18,Closer,2004,https://boxd.it/292fkL,5,,,2021-09-17
2021-09-18,Old,2021,https://boxd.it/2932kl,4,,,2021-09-17
2021-09-18,Gone with the Wind,1939,https://boxd.it/293VEv,3.5,,,2021-09-17
2023-03-23,Single All the Way,2021,https://boxd.it/41fKQD,,,,2021-09-17
2023-03-23,Nostalgia,1983,https://boxd.it/41fUpx,5,,,2021-09-18
2021-09-20,Suicide Club,2001,https://boxd.it/29jBTR,4,,,2021-09-19
2021-09-20,The Seventh Seal,1957,https://boxd.it/29kM0Z,5,,bergman,2021-09-19
2021-09-20,Pride and Prejudice,1995,https://boxd.it/29kOXT,3,,,2021-09-19
2021-09-20,Twilight,2008,https://boxd.it/29mNQB,1,,,2021-09-19
2021-09-20,The Twilight Saga: New Moon,2009,https://boxd.it/29peWP,,,,2021-09-20
2021-09-20,The Twilight Saga: Eclipse,2010,https://boxd.it/29pljb,,,,2021-09-20
2021-09-20,The Twilight Saga: Breaking Dawn – Part 1,2011,https://boxd.it/29pmYz,,,,2021-09-20
2021-09-20,The Twilight Saga: Breaking Dawn – Part 2,2012,https://boxd.it/29pufn,1,,,2021-09-20
2021-09-21,Fifty Shades Darker,2017,https://boxd.it/29vCzx,,,,2021-09-21
2021-09-21,365 Days,2020,https://boxd.it/29wEJB,,,,2021-09-21
2021-09-22,Fifty Shades Freed,2018,https://boxd.it/29y41H,,,,2021-09-21
2021-09-22,Ivan's Childhood,1962,https://boxd.it/29AMY3,4.5,,,2021-09-21
2021-09-22,Fellini's Casanova,1976,https://boxd.it/29B5fL,2.5,,,2021-09-21
2021-09-22,Perfect Sisters,2014,https://boxd.it/29Cp25,,,,2021-09-21
2021-09-22,Newness,2017,https://boxd.it/29Cq5p,0.5,,,2021-09-21
2023-03-30,Fifty Shades of Grey,2015,https://boxd.it/4331sZ,,,,2021-09-21
2021-09-22,Brokeback Mountain,2005,https://boxd.it/29CM8v,5,Yes,,2021-09-22
2021-09-23,Evangelion: 3.0+1.0 Thrice Upon a Time,2021,https://boxd.it/29GDZN,4,,,2021-09-22
2021-09-23,Pretty Guardian Sailor Moon Eternal The Movie Part 1,2021,https://boxd.it/29Hh0v,,,,2021-09-22
2021-09-23,The Virgin Suicides,1999,https://boxd.it/29HKhb,4,,,2021-09-22
2021-09-23,Anything for a Pop Star,2018,https://boxd.it/29KRHr,,,,2021-09-23
2021-09-23,Confessions of an Invisible Girl,2021,https://boxd.it/29KSP7,1,,,2021-09-23
2021-09-24,The Matrix,1999,https://boxd.it/29P8pd,2.5,,,2021-09-23
2021-09-24,Irreversible,2002,https://boxd.it/29PvkP,,,,2021-09-23
2021-09-24,Death Note,2017,https://boxd.it/29PCDz,4,,,2021-09-23
2021-09-24,Dune,1984,https://boxd.it/29PGr3,3,,,2021-09-23
2021-09-25,How to Talk to Girls at Parties,2017,https://boxd.it/29Wy1P,2,,,2021-09-24
2021-09-25,Stardust,2007,https://boxd.it/29ZGPf,5,,,2021-09-25
2021-09-26,After We Fell,2021,https://boxd.it/2a86Ar,,,,2021-09-25
2021-09-26,The Boy Who Killed My Parents,2021,https://boxd.it/2a8fJ3,0.5,,,2021-09-25
2021-09-26,The Girl Who Killed Her Parents,2021,https://boxd.it/2a8hWD,1.5,,,2021-09-25
2021-09-27,Andrei Rublev,1966,https://boxd.it/2ae6df,3.5,,,2021-09-26
2021-09-27,Train to Busan,2016,https://boxd.it/2aeYPx,5,,,2021-09-26
2021-09-27,Creep,2014,https://boxd.it/2afq2t,4,,,2021-09-26
2021-09-27,Monster High: Why Do Ghouls Fall in Love?,2012,https://boxd.it/2afqlF,,,,2021-09-26
2021-09-27,Love & Pop,1998,https://boxd.it/2afqIT,5,,,2021-09-26
2021-09-27,Shin Godzilla,2016,https://boxd.it/2afCQ1,5,,,2021-09-26
2021-09-27,Cutie Honey,2004,https://boxd.it/2afGGz,4,,,2021-09-26
2021-09-27,Millennium Mambo,2001,https://boxd.it/2aiuZF,4.5,,,2021-09-26
2021-09-28,Lights Out,2016,https://boxd.it/2am2S5,,,,2021-09-27
2021-09-28,The Bitter Tears of Petra von Kant,1972,https://boxd.it/2amYqX,5,,,2021-09-27
2023-03-27,Venom: Let There Be Carnage,2021,https://boxd.it/42ge23,3,,,2021-09-27
2021-09-28,The Tale of the Princess Kaguya,2013,https://boxd.it/2ar4dt,,,,2021-09-28
2021-09-28,Nymphomaniac: Vol. I,2013,https://boxd.it/2as9hH,0.5,,,2021-09-28
2021-09-29,Nymphomaniac: Vol. II,2013,https://boxd.it/2awnxx,,,,2021-09-28
2021-09-29,She's All That,1999,https://boxd.it/2ax8fF,3,,,2021-09-28
2021-09-29,Not Another Teen Movie,2001,https://boxd.it/2axc5p,3,,,2021-09-28
2021-09-29,The Love Witch,2016,https://boxd.it/2axcwv,4,,,2021-09-28
2021-09-29,Ritual,2000,https://boxd.it/2axuYR,3,,,2021-09-28
2023-03-23,Cat Soup,2001,https://boxd.it/41fFNT,,,,2021-09-28
2021-09-29,Les Misérables: The Staged Concert,2019,https://boxd.it/2ayD1B,3.5,,,2021-09-29
2021-09-29,Les Misérables,2012,https://boxd.it/2ayDeZ,5,Yes,,2021-09-29
2021-09-29,Letters from Iwo Jima,2006,https://boxd.it/2ayYJf,4.5,,,2021-09-29
2021-09-29,Flags of Our Fathers,2006,https://boxd.it/2ayYMj,3,,,2021-09-29
2021-09-29,Emicida: AmarElo – Ao Vivo,2021,https://boxd.it/2az2l7,5,,,2021-09-29
2021-09-30,Evangelion: 3.0 You Can (Not) Redo,2012,https://boxd.it/2aH7b3,,,,2021-09-29
2023-03-23,About Time,2013,https://boxd.it/41fFht,4,,,2021-09-29
2023-03-23,Amar,2017,https://boxd.it/41fU6b,,,,2021-09-29
2021-09-30,Buffalo '66,1998,https://boxd.it/2aH8sJ,4,,,2021-09-30
2021-09-30,Killed the Family and Went to the Movies,1991,https://boxd.it/2aH8YZ,,,,2021-09-30
2021-10-01,Yi Yi,2000,https://boxd.it/2aJSSn,5,,,2021-09-30
2023-03-26,Demon Slayer – Kimetsu no Yaiba – The Movie: Mugen Train,2020,https://boxd.it/41SUNH,3.5,,,2021-09-30
2021-10-01,He's Just Not That Into You,2009,https://boxd.it/2aP3wH,,,,2021-10-01
2021-10-02,Before Sunset,2004,https://boxd.it/2aWFIP,5,Yes,,2021-10-02
2021-10-04,Godard Mon Amour,2017,https://boxd.it/2bdhvL,2,,,2021-10-03
2021-10-04,The Evil Dead,1981,https://boxd.it/2bdR7v,3,,,2021-10-03
2021-10-04,The Spectacular Now,2013,https://boxd.it/2bfAG3,,,,2021-10-03
2021-10-04,Divergent,2014,https://boxd.it/2bfALH,,,,2021-10-03
2021-10-04,Victor Frankenstein,2015,https://boxd.it/2bhS8H,1.5,,,2021-10-03
2021-10-04,Normal People Confessions,2020,https://boxd.it/2bhSOD,5,,paul mescal,2021-10-03
2023-03-23,A Beautiful Day in the Neighborhood,2019,https://boxd.it/41fE15,3,,,2021-10-03
2023-03-23,The Last Letter from Your Lover,2021,https://boxd.it/41fEhx,3,,,2021-10-03
2023-03-23,The Fault in Our Stars,2014,https://boxd.it/41fEwH,,,,2021-10-03
2023-03-27,Evil Dead II,1987,https://boxd.it/42goWP,5,,,2021-10-03
2021-10-04,Ran,1985,https://boxd.it/2bjqG1,5,,,2021-10-04
2021-10-04,Central Station,1998,https://boxd.it/2bjZpJ,4.5,,,2021-10-04
2021-10-05,Antichrist,2009,https://boxd.it/2bnibH,,,,2021-10-04
2021-10-05,Cinema Paradiso,1988,https://boxd.it/2bnySn,5,,,2021-10-04
2021-10-05,[REC],2007,https://boxd.it/2bqMWz,4,,,2021-10-04
2021-10-05,White Chicks,2004,https://boxd.it/2br0mv,,,,2021-10-04
2021-10-05,[REC]²,2009,https://boxd.it/2br1nz,,,,2021-10-04
2021-10-06,The House That Jack Built,2018,https://boxd.it/2bxeAN,1,,,2021-10-05
2021-10-08,Pierrot le Fou,1965,https://boxd.it/2bO8dR,3.5,,,2021-10-07
2021-10-08,Threesome,1994,https://boxd.it/2bOmfR,1,,,2021-10-07
2021-10-08,Suspiria,1977,https://boxd.it/2bQl5Z,5,,,2021-10-07
2023-03-26,"New York, I Love You",2008,https://boxd.it/41SWgP,1,,,2021-10-07
2023-03-27,Hold Me Back,2020,https://boxd.it/42gsC5,3.5,,,2021-10-07
2023-03-30,Les Mains négatives,1978,https://boxd.it/4333mz,,,,2021-10-07
2021-10-08,The UFO Conclusion,2016,https://boxd.it/2bR0XX,,,,2021-10-08
2021-10-09,Beethoven,1992,https://boxd.it/2bUyMb,,,,2021-10-08
2021-10-09,Scenes from a Marriage,1974,https://boxd.it/2bXkNl,3,,bergman,2021-10-08
2023-03-23,[REC]³ Genesis,2012,https://boxd.it/41fCNV,3.5,,,2021-10-08
2021-10-10,The Dreamers,2003,https://boxd.it/2c443v,2.5,,,2021-10-09
2021-10-11,A Girl Walks Home Alone at Night,2014,https://boxd.it/2cif7B,4.5,,,2021-10-10
2021-10-12,[REC]⁴ Apocalypse,2014,https://boxd.it/2ctJtp,,,,2021-10-11
2023-03-21,Pride and Prejudice and Zombies,2016,https://boxd.it/40PMfx,2,,,2021-10-12
2021-10-14,It Follows,2014,https://boxd.it/2cPozP,,,,2021-10-14
2021-10-15,Lumière!,2016,https://boxd.it/2cV1uT,,,,2021-10-14
2021-10-15,Halloween,1978,https://boxd.it/2cVLgj,3,,,2021-10-14
2021-10-16,A Summer's Tale,1996,https://boxd.it/2cZV6L,4,,,2021-10-15
2021-10-17,Normal People,2020,https://boxd.it/2dfw7h,5,Yes,,2021-10-16
